time_interval,locationID,common_name,species_count,wind_speed_kmh,temp,tomst_num,snow_prob
2024-06-22T16:30:00Z,ARUQ1,Red-throated Loon,3,3.5,5.1899999999999995,9,0
2024-06-22T17:00:00Z,ARUQ1,Snow Bunting,5,7,5.31,9,0
2024-06-22T17:00:00Z,ARUQ1,Savannah Sparrow,5,7,5.31,9,0
2024-06-22T17:30:00Z,ARUQ1,Lapland Longspur,6,8.5,5.88,9,0
2024-06-22T17:30:00Z,ARUQ1,Semipalmated Plover,1,8.5,5.88,9,0
2024-06-22T17:30:00Z,ARUQ1,Savannah Sparrow,13,8.5,5.88,9,0
2024-06-22T17:30:00Z,ARUQ1,Common Redpoll,1,8.5,5.88,9,0
2024-06-22T17:30:00Z,ARUQ1,Snow Bunting,2,8.5,5.88,9,0
2024-06-22T18:30:00Z,ARUQ1,Snow Bunting,2,10,6.31,9,0
2024-06-22T19:00:00Z,ARUQ1,Savannah Sparrow,4,10,6.75,9,0
2024-06-22T19:00:00Z,ARUQ1,Lapland Longspur,1,10,6.75,9,0
2024-06-22T19:30:00Z,ARUQ1,Common Redpoll,1,9.5,7,9,0
2024-06-22T19:30:00Z,ARUQ1,Snow Bunting,1,9.5,7,9,0
2024-06-22T19:30:00Z,ARUQ1,Savannah Sparrow,1,9.5,7,9,0
2024-06-22T20:30:00Z,ARUQ1,Semipalmated Plover,6,9,7.44,9,0
2024-06-22T20:30:00Z,ARUQ1,Snow Bunting,2,9,7.44,9,0
2024-06-22T21:00:00Z,ARUQ1,Savannah Sparrow,16,9,7.5,9,0
2024-06-22T21:00:00Z,ARUQ1,Snow Bunting,1,9,7.5,9,0
2024-06-22T21:30:00Z,ARUQ1,Snow Bunting,4,8.5,8.25,9,0
2024-06-22T21:30:00Z,ARUQ1,Lapland Longspur,5,8.5,8.25,9,0
2024-06-22T21:30:00Z,ARUQ1,Northern Pintail,1,8.5,8.25,9,0
2024-06-22T21:30:00Z,ARUQ1,Least Sandpiper,1,8.5,8.25,9,0
2024-06-22T22:00:00Z,ARUQ1,Warbling Vireo,1,8,8.19,9,0
2024-06-22T22:00:00Z,ARUQ1,Common Redpoll,2,8,8.19,9,0
2024-06-22T22:00:00Z,ARUQ1,Lapland Longspur,4,8,8.19,9,0
2024-06-22T22:00:00Z,ARUQ1,Snow Bunting,2,8,8.19,9,0
2024-06-22T22:30:00Z,ARUQ1,Lapland Longspur,1,10.5,7.94,9,0
2024-06-22T22:30:00Z,ARUQ1,Green-winged Teal,4,10.5,7.94,9,0
2024-06-22T22:30:00Z,ARUQ1,Semipalmated Sandpiper,1,10.5,7.94,9,0
2024-06-22T23:00:00Z,ARUQ1,Common Redpoll,3,13,8,9,0
2024-06-22T23:00:00Z,ARUQ1,Greater White-fronted Goose,6,13,8,9,0
2024-06-23T00:00:00Z,ARUQ1,Sandhill Crane,41,15,8.25,9,0
2024-06-23T00:30:00Z,ARUQ1,Semipalmated Plover,1,15,7.5,9,0
2024-06-23T02:30:00Z,ARUQ1,Green-winged Teal,1,17,6,9,0
2024-06-23T04:30:00Z,ARUQ1,Snow Bunting,3,14.5,5,9,0
2024-06-23T04:30:00Z,ARUQ1,Whimbrel,1,14.5,5,9,0
2024-06-23T05:00:00Z,ARUQ1,Snow Bunting,8,15,4.88,9,0
2024-06-23T05:30:00Z,ARUQ1,Snow Bunting,2,15,2.25,9,0
2024-06-23T05:30:00Z,ARUQ1,Savannah Sparrow,18,15,2.25,9,0
2024-06-23T05:30:00Z,ARUQ1,American Pipit,1,15,2.25,9,0
2024-06-23T05:30:00Z,ARUQ1,Lapland Longspur,1,15,2.25,9,0
2024-06-23T06:00:00Z,ARUQ1,Savannah Sparrow,45,15,1.75,9,0
2024-06-23T06:00:00Z,ARUQ1,Lapland Longspur,3,15,1.75,9,0
2024-06-23T06:00:00Z,ARUQ1,Semipalmated Plover,2,15,1.75,9,0
2024-06-23T06:30:00Z,ARUQ1,Lapland Longspur,1,16.5,1.56,9,0
2024-06-23T06:30:00Z,ARUQ1,Snow Bunting,1,16.5,1.56,9,0
2024-06-23T06:30:00Z,ARUQ1,Semipalmated Plover,33,16.5,1.56,9,0
2024-06-23T06:30:00Z,ARUQ1,Savannah Sparrow,4,16.5,1.56,9,0
2024-06-23T07:00:00Z,ARUQ1,Semipalmated Plover,21,18,1.38,9,0
2024-06-23T07:00:00Z,ARUQ1,Savannah Sparrow,26,18,1.38,9,0
2024-06-23T07:00:00Z,ARUQ1,Lapland Longspur,3,18,1.38,9,0
2024-06-23T07:00:00Z,ARUQ1,Greater White-fronted Goose,4,18,1.38,9,0
2024-06-23T07:00:00Z,ARUQ1,American Pipit,6,18,1.38,9,0
2024-06-23T07:30:00Z,ARUQ1,Semipalmated Plover,31,21,1,9,0
2024-06-23T07:30:00Z,ARUQ1,Lapland Longspur,4,21,1,9,0
2024-06-23T07:30:00Z,ARUQ1,Savannah Sparrow,6,21,1,9,0
2024-06-23T08:00:00Z,ARUQ1,Semipalmated Plover,13,24,0.81,9,0
2024-06-23T08:00:00Z,ARUQ1,Lapland Longspur,5,24,0.81,9,0
2024-06-23T08:00:00Z,ARUQ1,Semipalmated Sandpiper,14,24,0.81,9,0
2024-06-23T08:00:00Z,ARUQ1,Common Redpoll,4,24,0.81,9,0
2024-06-23T08:00:00Z,ARUQ1,American Pipit,1,24,0.81,9,0
2024-06-23T08:00:00Z,ARUQ1,Savannah Sparrow,1,24,0.81,9,0
2024-06-23T08:30:00Z,ARUQ1,Semipalmated Plover,18,23,0.62,9,0
2024-06-23T08:30:00Z,ARUQ1,Lapland Longspur,26,23,0.62,9,0
2024-06-23T08:30:00Z,ARUQ1,Snow Bunting,6,23,0.62,9,0
2024-06-23T08:30:00Z,ARUQ1,Savannah Sparrow,15,23,0.62,9,0
2024-06-23T09:00:00Z,ARUQ1,Lapland Longspur,13,22,0.62,9,0
2024-06-23T09:00:00Z,ARUQ1,Savannah Sparrow,8,22,0.62,9,0
2024-06-23T09:00:00Z,ARUQ1,Snow Bunting,1,22,0.62,9,0
2024-06-23T09:00:00Z,ARUQ1,Sandhill Crane,4,22,0.62,9,0
2024-06-23T09:30:00Z,ARUQ1,Savannah Sparrow,19,20.5,0.62,9,0
2024-06-23T09:30:00Z,ARUQ1,Horned Lark,1,20.5,0.62,9,0
2024-06-23T09:30:00Z,ARUQ1,Semipalmated Plover,26,20.5,0.62,9,0
2024-06-23T09:30:00Z,ARUQ1,Lapland Longspur,1,20.5,0.62,9,0
2024-06-23T09:30:00Z,ARUQ1,Semipalmated Sandpiper,2,20.5,0.62,9,0
2024-06-23T10:00:00Z,ARUQ1,Savannah Sparrow,22,19,0.62,9,0
2024-06-23T10:00:00Z,ARUQ1,Lapland Longspur,10,19,0.62,9,0
2024-06-23T10:00:00Z,ARUQ1,Snow Bunting,5,19,0.62,9,0
2024-06-23T10:00:00Z,ARUQ1,American Pipit,1,19,0.62,9,0
2024-06-23T10:30:00Z,ARUQ1,Lapland Longspur,20,20,0.62,9,0
2024-06-23T10:30:00Z,ARUQ1,Savannah Sparrow,5,20,0.62,9,0
2024-06-23T10:30:00Z,ARUQ1,Common Goldeneye,2,20,0.62,9,0
2024-06-23T10:30:00Z,ARUQ1,Common Redpoll,11,20,0.62,9,0
2024-06-23T10:30:00Z,ARUQ1,Smith's Longspur,2,20,0.62,9,0
2024-06-23T11:00:00Z,ARUQ1,Savannah Sparrow,3,21,0.75,9,0
2024-06-23T11:00:00Z,ARUQ1,Lapland Longspur,2,21,0.75,9,0
2024-06-23T11:00:00Z,ARUQ1,Snow Bunting,3,21,0.75,9,0
2024-06-23T11:00:00Z,ARUQ1,Common Goldeneye,1,21,0.75,9,0
2024-06-23T11:30:00Z,ARUQ1,Green-winged Teal,4,20,1.38,9,0
2024-06-23T11:30:00Z,ARUQ1,Lapland Longspur,12,20,1.38,9,0
2024-06-23T11:30:00Z,ARUQ1,Snow Bunting,4,20,1.38,9,0
2024-06-23T11:30:00Z,ARUQ1,Savannah Sparrow,2,20,1.38,9,0
2024-06-23T12:00:00Z,ARUQ1,Savannah Sparrow,2,19,1.12,9,0
2024-06-23T12:00:00Z,ARUQ1,Cackling Goose,6,19,1.12,9,0
2024-06-23T12:00:00Z,ARUQ1,Brant,1,19,1.12,9,0
2024-06-23T12:00:00Z,ARUQ1,Common Redpoll,1,19,1.12,9,0
2024-06-23T12:30:00Z,ARUQ1,Savannah Sparrow,11,20,1.62,9,0
2024-06-23T12:30:00Z,ARUQ1,Common Goldeneye,2,20,1.62,9,0
2024-06-23T12:30:00Z,ARUQ1,Greater White-fronted Goose,1,20,1.62,9,0
2024-06-23T12:30:00Z,ARUQ1,Snow Bunting,1,20,1.62,9,0
2024-06-23T13:00:00Z,ARUQ1,Semipalmated Plover,1,21,2.12,9,0
2024-06-23T13:00:00Z,ARUQ1,Snow Bunting,3,21,2.12,9,0
2024-06-23T13:30:00Z,ARUQ1,Savannah Sparrow,7,18.5,3.25,9,0
2024-06-23T13:30:00Z,ARUQ1,Snow Goose,2,18.5,3.25,9,0
2024-06-23T13:30:00Z,ARUQ1,Black-bellied Plover,1,18.5,3.25,9,0
2024-06-23T13:30:00Z,ARUQ1,Semipalmated Plover,2,18.5,3.25,9,0
2024-06-23T13:30:00Z,ARUQ1,Snow Bunting,1,18.5,3.25,9,0
2024-06-23T13:30:00Z,ARUQ1,Semipalmated Sandpiper,6,18.5,3.25,9,0
2024-06-23T14:00:00Z,ARUQ1,Savannah Sparrow,2,16,5.94,9,0
2024-06-23T14:00:00Z,ARUQ1,Lapland Longspur,2,16,5.94,9,0
2024-06-23T14:00:00Z,ARUQ1,Semipalmated Plover,4,16,5.94,9,0
2024-06-23T14:30:00Z,ARUQ1,Snow Bunting,2,18,6.88,9,0
2024-06-23T14:30:00Z,ARUQ1,Savannah Sparrow,2,18,6.88,9,0
2024-06-23T15:00:00Z,ARUQ1,Savannah Sparrow,5,20,7.81,9,0
2024-06-23T15:00:00Z,ARUQ1,Snow Bunting,1,20,7.81,9,0
2024-06-23T15:00:00Z,ARUQ1,Lapland Longspur,1,20,7.81,9,0
2024-06-23T15:00:00Z,ARUQ1,Hoary Redpoll,1,20,7.81,9,0
2024-06-23T15:30:00Z,ARUQ1,Dunlin,2,21.5,6.25,9,0
2024-06-23T15:30:00Z,ARUQ1,Semipalmated Sandpiper,2,21.5,6.25,9,0
2024-06-23T15:30:00Z,ARUQ1,Snow Bunting,1,21.5,6.25,9,0
2024-06-23T16:00:00Z,ARUQ1,Savannah Sparrow,8,23,5.75,9,0
2024-06-23T16:00:00Z,ARUQ1,Snow Bunting,4,23,5.75,9,0
2024-06-23T16:00:00Z,ARUQ1,Great Horned Owl,1,23,5.75,9,0
2024-06-23T16:00:00Z,ARUQ1,Semipalmated Sandpiper,2,23,5.75,9,0
2024-06-23T16:30:00Z,ARUQ1,Snow Bunting,3,21.5,5.5,9,0
2024-06-23T16:30:00Z,ARUQ1,Savannah Sparrow,11,21.5,5.5,9,0
2024-06-23T16:30:00Z,ARUQ1,Brant,1,21.5,5.5,9,0
2024-06-23T16:30:00Z,ARUQ1,Green-winged Teal,2,21.5,5.5,9,0
2024-06-23T16:30:00Z,ARUQ1,Semipalmated Sandpiper,1,21.5,5.5,9,0
2024-06-23T17:30:00Z,ARUQ1,Green-winged Teal,2,17.5,5.75,9,0
2024-06-23T17:30:00Z,ARUQ1,Common Redpoll,1,17.5,5.75,9,0
2024-06-23T17:30:00Z,ARUQ1,Snow Bunting,9,17.5,5.75,9,0
2024-06-23T18:00:00Z,ARUQ1,Savannah Sparrow,3,15,6.31,9,0
2024-06-23T18:00:00Z,ARUQ1,Common Redpoll,1,15,6.31,9,0
2024-06-23T18:00:00Z,ARUQ1,Snow Bunting,1,15,6.31,9,0
2024-06-23T18:30:00Z,ARUQ1,Savannah Sparrow,1,16.5,7.119999999999999,9,0
2024-06-23T18:30:00Z,ARUQ1,Lapland Longspur,6,16.5,7.119999999999999,9,0
2024-06-23T19:00:00Z,ARUQ1,Red-throated Loon,1,18,8.31,9,0
2024-06-23T19:00:00Z,ARUQ1,Savannah Sparrow,1,18,8.31,9,0
2024-06-23T19:00:00Z,ARUQ1,Northern Pintail,1,18,8.31,9,0
2024-06-23T19:00:00Z,ARUQ1,American Pipit,3,18,8.31,9,0
2024-06-23T19:00:00Z,ARUQ1,Whimbrel,1,18,8.31,9,0
2024-06-23T19:30:00Z,ARUQ1,Snow Bunting,6,18,8.75,9,0
2024-06-23T19:30:00Z,ARUQ1,Savannah Sparrow,2,18,8.75,9,0
2024-06-23T19:30:00Z,ARUQ1,Red-throated Loon,1,18,8.75,9,0
2024-06-23T19:30:00Z,ARUQ1,Cape May Warbler,1,18,8.75,9,0
2024-06-23T19:30:00Z,ARUQ1,Green-winged Teal,1,18,8.75,9,0
2024-06-23T20:00:00Z,ARUQ1,Semipalmated Plover,1,18,11.5,9,0
2024-06-23T20:00:00Z,ARUQ1,Savannah Sparrow,20,18,11.5,9,0
2024-06-23T20:00:00Z,ARUQ1,Snow Bunting,1,18,11.5,9,0
2024-06-23T20:00:00Z,ARUQ1,Lapland Longspur,1,18,11.5,9,0
2024-06-23T20:30:00Z,ARUQ1,Savannah Sparrow,15,19.5,12.62,9,0
2024-06-23T20:30:00Z,ARUQ1,Snow Bunting,1,19.5,12.62,9,0
2024-06-23T21:00:00Z,ARUQ1,Semipalmated Plover,6,21,13.19,9,0
2024-06-23T21:00:00Z,ARUQ1,Snow Bunting,2,21,13.19,9,0
2024-06-23T21:00:00Z,ARUQ1,Savannah Sparrow,2,21,13.19,9,0
2024-06-23T21:30:00Z,ARUQ1,Semipalmated Sandpiper,1,22.5,13.81,9,0
2024-06-23T21:30:00Z,ARUQ1,Savannah Sparrow,15,22.5,13.81,9,0
2024-06-23T21:30:00Z,ARUQ1,Snow Bunting,4,22.5,13.81,9,0
2024-06-23T21:30:00Z,ARUQ1,Semipalmated Plover,1,22.5,13.81,9,0
2024-06-23T21:30:00Z,ARUQ1,Dunlin,2,22.5,13.81,9,0
2024-06-23T21:30:00Z,ARUQ1,Red-throated Loon,6,22.5,13.81,9,0
2024-06-23T21:30:00Z,ARUQ1,Warbling Vireo,1,22.5,13.81,9,0
2024-06-23T22:00:00Z,ARUQ1,Lapland Longspur,2,24,15,9,0
2024-06-23T22:00:00Z,ARUQ1,Snow Bunting,2,24,15,9,0
2024-06-23T22:00:00Z,ARUQ1,King Eider,5,24,15,9,0
2024-06-23T22:00:00Z,ARUQ1,Semipalmated Plover,4,24,15,9,0
2024-06-23T22:00:00Z,ARUQ1,Sandhill Crane,1,24,15,9,0
2024-06-23T22:30:00Z,ARUQ1,Semipalmated Plover,9,16,13.06,9,0
2024-06-23T22:30:00Z,ARUQ1,Snow Bunting,9,16,13.06,9,0
2024-06-23T22:30:00Z,ARUQ1,Lapland Longspur,4,16,13.06,9,0
2024-06-23T23:00:00Z,ARUQ1,Snow Bunting,11,8,13.81,9,0
2024-06-23T23:30:00Z,ARUQ1,Sandhill Crane,2,7,13.88,9,0
2024-06-23T23:30:00Z,ARUQ1,Snow Bunting,11,7,13.88,9,0
2024-06-23T23:30:00Z,ARUQ1,Belted Kingfisher,1,7,13.88,9,0
2024-06-23T23:30:00Z,ARUQ1,Semipalmated Sandpiper,10,7,13.88,9,0
2024-06-23T23:30:00Z,ARUQ1,Dunlin,3,7,13.88,9,0
2024-06-23T23:30:00Z,ARUQ1,Least Sandpiper,2,7,13.88,9,0
2024-06-23T23:30:00Z,ARUQ1,Common Nighthawk,1,7,13.88,9,0
2024-06-24T00:00:00Z,ARUQ1,Sandhill Crane,1,6,15.12,9,0
2024-06-24T00:00:00Z,ARUQ1,Greater White-fronted Goose,1,6,15.12,9,0
2024-06-24T00:00:00Z,ARUQ1,Snow Bunting,1,6,15.12,9,0
2024-06-24T00:00:00Z,ARUQ1,Red-throated Loon,3,6,15.12,9,0
2024-06-24T00:00:00Z,ARUQ1,Semipalmated Plover,2,6,15.12,9,0
2024-06-24T00:30:00Z,ARUQ1,Mallard,1,14,12.62,9,0
2024-06-24T01:30:00Z,ARUQ1,Greater White-fronted Goose,2,20.5,11.25,9,0
2024-06-24T02:00:00Z,ARUQ1,Semipalmated Sandpiper,2,19,12.62,9,0
2024-06-24T02:30:00Z,ARUQ1,Merlin,1,16.5,8.5,9,0
2024-06-24T02:30:00Z,ARUQ1,Belted Kingfisher,1,16.5,8.5,9,0
2024-06-24T02:30:00Z,ARUQ1,Semipalmated Sandpiper,2,16.5,8.5,9,0
2024-06-24T03:00:00Z,ARUQ1,Semipalmated Sandpiper,48,14,7.38,9,0
2024-06-24T03:00:00Z,ARUQ1,Snow Bunting,14,14,7.38,9,0
2024-06-24T03:00:00Z,ARUQ1,Dunlin,1,14,7.38,9,0
2024-06-24T03:30:00Z,ARUQ1,Fox Sparrow,1,13.5,7.619999999999999,9,0
2024-06-24T03:30:00Z,ARUQ1,Snow Bunting,6,13.5,7.619999999999999,9,0
2024-06-24T03:30:00Z,ARUQ1,Common Redpoll,6,13.5,7.619999999999999,9,0
2024-06-24T03:30:00Z,ARUQ1,Green-winged Teal,35,13.5,7.619999999999999,9,0
2024-06-24T04:00:00Z,ARUQ1,Snow Bunting,27,13,11.69,9,0
2024-06-24T04:00:00Z,ARUQ1,Fox Sparrow,3,13,11.69,9,0
2024-06-24T04:00:00Z,ARUQ1,Common Redpoll,2,13,11.69,9,0
2024-06-24T04:00:00Z,ARUQ1,Savannah Sparrow,7,13,11.69,9,0
2024-06-24T04:00:00Z,ARUQ1,White-crowned Sparrow,7,13,11.69,9,0
2024-06-24T04:00:00Z,ARUQ1,Green-winged Teal,1,13,11.69,9,0
2024-06-24T04:30:00Z,ARUQ1,White-crowned Sparrow,17,9,11.25,9,0
2024-06-24T04:30:00Z,ARUQ1,Snow Bunting,11,9,11.25,9,0
2024-06-24T04:30:00Z,ARUQ1,Savannah Sparrow,7,9,11.25,9,0
2024-06-24T04:30:00Z,ARUQ1,Semipalmated Plover,29,9,11.25,9,0
2024-06-24T04:30:00Z,ARUQ1,Fox Sparrow,1,9,11.25,9,0
2024-06-24T04:30:00Z,ARUQ1,Lapland Longspur,2,9,11.25,9,0
2024-06-24T05:00:00Z,ARUQ1,Savannah Sparrow,18,5,7.5,9,0
2024-06-24T05:00:00Z,ARUQ1,Snow Bunting,1,5,7.5,9,0
2024-06-24T05:00:00Z,ARUQ1,Common Redpoll,7,5,7.5,9,0
2024-06-24T05:00:00Z,ARUQ1,Hoary Redpoll,1,5,7.5,9,0
2024-06-24T05:30:00Z,ARUQ1,Savannah Sparrow,24,5,4.75,9,0
2024-06-24T05:30:00Z,ARUQ1,Semipalmated Sandpiper,10,5,4.75,9,0
2024-06-24T05:30:00Z,ARUQ1,Snow Bunting,14,5,4.75,9,0
2024-06-24T05:30:00Z,ARUQ1,Lapland Longspur,9,5,4.75,9,0
2024-06-24T05:30:00Z,ARUQ1,Semipalmated Plover,1,5,4.75,9,0
2024-06-24T06:00:00Z,ARUQ1,Lapland Longspur,6,5,3.3099999999999996,9,0
2024-06-24T06:00:00Z,ARUQ1,Savannah Sparrow,3,5,3.3099999999999996,9,0
2024-06-24T06:00:00Z,ARUQ1,Snow Bunting,5,5,3.3099999999999996,9,0
2024-06-24T06:00:00Z,ARUQ1,Semipalmated Sandpiper,2,5,3.3099999999999996,9,0
2024-06-24T06:00:00Z,ARUQ1,Dunlin,1,5,3.3099999999999996,9,0
2024-06-24T06:00:00Z,ARUQ1,Semipalmated Plover,5,5,3.3099999999999996,9,0
2024-06-24T06:00:00Z,ARUQ1,Greater White-fronted Goose,4,5,3.3099999999999996,9,0
2024-06-24T06:00:00Z,ARUQ1,American Pipit,1,5,3.3099999999999996,9,0
2024-06-24T06:30:00Z,ARUQ1,Lapland Longspur,6,2.5,3,9,0
2024-06-24T06:30:00Z,ARUQ1,Snow Bunting,19,2.5,3,9,0
2024-06-24T06:30:00Z,ARUQ1,Greater White-fronted Goose,13,2.5,3,9,0
2024-06-24T06:30:00Z,ARUQ1,Savannah Sparrow,27,2.5,3,9,0
2024-06-24T06:30:00Z,ARUQ1,Red-necked Phalarope,2,2.5,3,9,0
2024-06-24T06:30:00Z,ARUQ1,Semipalmated Sandpiper,5,2.5,3,9,0
2024-06-24T06:30:00Z,ARUQ1,American Pipit,1,2.5,3,9,0
2024-06-24T07:00:00Z,ARUQ1,Snow Bunting,14,0,4.5,9,0
2024-06-24T07:00:00Z,ARUQ1,Savannah Sparrow,8,0,4.5,9,0
2024-06-24T07:00:00Z,ARUQ1,Common Redpoll,2,0,4.5,9,0
2024-06-24T07:30:00Z,ARUQ1,White-crowned Sparrow,10,4,4,9,0
2024-06-24T07:30:00Z,ARUQ1,Savannah Sparrow,13,4,4,9,0
2024-06-24T07:30:00Z,ARUQ1,Semipalmated Plover,22,4,4,9,0
2024-06-24T07:30:00Z,ARUQ1,Snow Bunting,4,4,4,9,0
2024-06-24T07:30:00Z,ARUQ1,Common Redpoll,1,4,4,9,0
2024-06-24T07:30:00Z,ARUQ1,Lapland Longspur,1,4,4,9,0
2024-06-24T08:00:00Z,ARUQ1,Savannah Sparrow,19,8,3.88,9,0
2024-06-24T08:00:00Z,ARUQ1,Fox Sparrow,1,8,3.88,9,0
2024-06-24T08:00:00Z,ARUQ1,Snow Bunting,26,8,3.88,9,0
2024-06-24T08:00:00Z,ARUQ1,Northern Pintail,1,8,3.88,9,0
2024-06-24T08:00:00Z,ARUQ1,Lapland Longspur,14,8,3.88,9,0
2024-06-24T08:00:00Z,ARUQ1,Semipalmated Plover,18,8,3.88,9,0
2024-06-24T08:00:00Z,ARUQ1,Greater White-fronted Goose,1,8,3.88,9,0
2024-06-24T08:00:00Z,ARUQ1,Horned Lark,1,8,3.88,9,0
2024-06-24T08:30:00Z,ARUQ1,Snow Bunting,12,8.5,4,9,0
2024-06-24T08:30:00Z,ARUQ1,Semipalmated Plover,4,8.5,4,9,0
2024-06-24T08:30:00Z,ARUQ1,Savannah Sparrow,9,8.5,4,9,0
2024-06-24T08:30:00Z,ARUQ1,Lapland Longspur,3,8.5,4,9,0
2024-06-24T08:30:00Z,ARUQ1,Hoary Redpoll,4,8.5,4,9,0
2024-06-24T08:30:00Z,ARUQ1,Green-winged Teal,1,8.5,4,9,0
2024-06-24T08:30:00Z,ARUQ1,Common Redpoll,1,8.5,4,9,0
2024-06-24T09:00:00Z,ARUQ1,Cackling Goose,6,9,3,9,0
2024-06-24T09:00:00Z,ARUQ1,Snow Bunting,7,9,3,9,0
2024-06-24T09:00:00Z,ARUQ1,Semipalmated Sandpiper,1,9,3,9,0
2024-06-24T09:00:00Z,ARUQ1,Common Redpoll,6,9,3,9,0
2024-06-24T09:00:00Z,ARUQ1,Greater White-fronted Goose,1,9,3,9,0
2024-06-24T09:00:00Z,ARUQ1,Lapland Longspur,1,9,3,9,0
2024-06-24T09:00:00Z,ARUQ1,Fox Sparrow,1,9,3,9,0
2024-06-24T09:30:00Z,ARUQ1,Semipalmated Plover,3,7,2.94,9,0
2024-06-24T09:30:00Z,ARUQ1,Lapland Longspur,11,7,2.94,9,0
2024-06-24T09:30:00Z,ARUQ1,Snow Bunting,7,7,2.94,9,0
2024-06-24T09:30:00Z,ARUQ1,Savannah Sparrow,2,7,2.94,9,0
2024-06-24T10:00:00Z,ARUQ1,Snow Bunting,6,5,2.62,9,0
2024-06-24T10:00:00Z,ARUQ1,Semipalmated Plover,13,5,2.62,9,0
2024-06-24T10:00:00Z,ARUQ1,Semipalmated Sandpiper,1,5,2.62,9,0
2024-06-24T10:00:00Z,ARUQ1,Common Redpoll,2,5,2.62,9,0
2024-06-24T10:00:00Z,ARUQ1,Dunlin,1,5,2.62,9,0
2024-06-24T10:30:00Z,ARUQ1,Snow Bunting,8,5,4.06,9,0
2024-06-24T10:30:00Z,ARUQ1,Lapland Longspur,8,5,4.06,9,0
2024-06-24T10:30:00Z,ARUQ1,Savannah Sparrow,1,5,4.06,9,0
2024-06-24T11:00:00Z,ARUQ1,Lapland Longspur,13,5,3.56,9,0
2024-06-24T11:00:00Z,ARUQ1,Snow Bunting,7,5,3.56,9,0
2024-06-24T11:00:00Z,ARUQ1,Savannah Sparrow,39,5,3.56,9,0
2024-06-24T11:30:00Z,ARUQ1,Semipalmated Sandpiper,9,4,3.38,9,0
2024-06-24T11:30:00Z,ARUQ1,Semipalmated Plover,1,4,3.38,9,0
2024-06-24T11:30:00Z,ARUQ1,Snow Bunting,8,4,3.38,9,0
2024-06-24T11:30:00Z,ARUQ1,American Pipit,1,4,3.38,9,0
2024-06-24T11:30:00Z,ARUQ1,Lapland Longspur,2,4,3.38,9,0
2024-06-24T11:30:00Z,ARUQ1,Dunlin,2,4,3.38,9,0
2024-06-24T12:00:00Z,ARUQ1,Snow Bunting,19,3,3.5,9,0
2024-06-24T12:00:00Z,ARUQ1,Savannah Sparrow,15,3,3.5,9,0
2024-06-24T12:00:00Z,ARUQ1,Semipalmated Plover,3,3,3.5,9,0
2024-06-24T12:30:00Z,ARUQ1,Snow Bunting,17,1.5,3.12,9,0
2024-06-24T12:30:00Z,ARUQ1,Savannah Sparrow,5,1.5,3.12,9,0
2024-06-24T12:30:00Z,ARUQ1,Hoary Redpoll,1,1.5,3.12,9,0
2024-06-24T12:30:00Z,ARUQ1,Semipalmated Plover,3,1.5,3.12,9,0
2024-06-24T12:30:00Z,ARUQ1,Semipalmated Sandpiper,1,1.5,3.12,9,0
2024-06-24T12:30:00Z,ARUQ1,Lapland Longspur,1,1.5,3.12,9,0
2024-06-24T13:00:00Z,ARUQ1,Savannah Sparrow,10,0,5.619999999999999,9,0
2024-06-24T13:00:00Z,ARUQ1,Semipalmated Plover,3,0,5.619999999999999,9,0
2024-06-24T13:00:00Z,ARUQ1,Snow Bunting,5,0,5.619999999999999,9,0
